src_entity_id,dst_entity_id,yyyymm,amount,category
78,210,2024-06,14511.17,retail_pos
117,184,2025-06,8565.32,logistics
207,104,2024-04,7882.0,logistics
56,203,2024-12,7489.75,raw_materials
75,153,2024-11,2639.48,utilities
202,35,2024-05,14246.31,utilities
33,46,2024-12,15364.02,raw_materials
181,62,2024-11,41154.16,logistics
100,165,2024-06,11649.0,services
122,52,2024-10,11811.89,services
123,18,2024-03,14691.03,services
35,9,2024-10,7120.88,services
55,118,2024-07,1639.42,raw_materials
211,120,2024-11,14749.99,retail_pos
205,139,2025-02,23620.64,services
13,117,2024-05,15903.83,utilities
11,95,2024-08,1934.9,services
82,216,2025-01,3163.59,retail_pos
87,140,2024-04,3054.95,services
141,154,2024-10,24669.83,logistics
193,202,2024-11,19578.8,utilities
13,137,2025-03,10234.15,services
80,25,2024-12,12563.01,logistics
95,50,2024-02,1932.14,raw_materials
69,4,2024-02,16691.74,retail_pos
171,215,2025-03,5479.68,services
5,217,2024-05,31240.07,raw_materials
114,170,2024-12,4717.01,services
58,30,2025-02,12716.82,services
94,103,2025-03,9173.06,utilities
192,83,2024-12,5635.93,raw_materials
155,30,2025-02,2093.74,utilities
170,175,2024-06,3576.81,raw_materials
5,189,2024-10,12845.21,logistics
128,66,2024-06,26984.53,logistics
14,135,2024-01,34006.33,logistics
175,66,2024-04,19895.41,logistics
161,189,2025-06,6176.0,utilities
201,122,2024-05,10770.9,raw_materials
105,210,2024-12,21606.68,logistics
227,249,2023-01,218543.0534813131,raw_materials
227,249,2023-02,477821.4378844623,raw_materials
227,249,2023-03,379397.27381513227,raw_materials
227,249,2023-04,319396.31788866647,raw_materials
227,249,2023-05,120208.38819909643,raw_materials
227,249,2023-06,120197.5341512912,raw_materials
227,249,2023-08,76137.62547568975,raw_materials
227,249,2023-09,439779.2655987208,raw_materials
227,249,2023-10,320501.75528444396,raw_materials
227,249,2023-11,368632.66000822047,raw_materials
227,249,2023-12,59263.0224331111,raw_materials
227,249,2024-01,486459.43347289745,raw_materials
227,249,2024-02,424599.1883601898,raw_materials
227,249,2024-03,145552.59980522428,raw_materials
227,249,2024-04,131821.23524319526,raw_materials
227,249,2024-05,132532.02943404522,raw_materials
227,249,2024-06,186909.00933179198,raw_materials
227,249,2024-08,286140.394234507,raw_materials
227,249,2024-10,244375.2583889521,raw_materials
227,249,2024-11,181053.11308911885,raw_materials
227,249,2024-12,325333.80262507073,raw_materials
227,250,2023-02,112772.23729341882,raw_materials
227,250,2023-03,181465.09184084818,raw_materials
227,250,2023-04,214862.82948216127,raw_materials
227,250,2023-06,255231.49289766618,raw_materials
227,250,2023-08,403329.18262685614,raw_materials
227,250,2023-09,139853.20197126188,raw_materials
227,250,2023-11,281405.4972861252,raw_materials
227,250,2023-12,316586.5559879191,raw_materials
227,250,2024-02,70902.68572399898,raw_materials
227,250,2024-04,323395.18335564726,raw_materials
227,250,2024-05,126735.8556592812,raw_materials
227,250,2024-06,79273.21684337579,raw_materials
227,250,2024-07,476998.491764,raw_materials
227,250,2024-08,484534.4148835517,raw_materials
227,250,2024-09,413778.8066524075,raw_materials
227,250,2024-10,187076.1961280168,raw_materials
227,250,2024-11,93952.45130287274,raw_materials
227,250,2024-12,357904.8619304706,raw_materials
228,249,2023-01,248068.62218282057,raw_materials
228,249,2023-02,104917.20568015048,raw_materials
228,249,2023-03,272829.6095500716,raw_materials
228,249,2023-04,65474.83450184828,raw_materials
228,249,2023-05,459194.18093545194,raw_materials
228,249,2023-07,166450.99172000762,raw_materials
228,249,2023-08,348135.0279592919,raw_materials
228,249,2023-09,190269.98424023492,raw_materials
228,249,2023-10,284030.60953001486,raw_materials
228,249,2023-11,296019.62570447585,raw_materials
228,249,2023-12,133184.50498648715,raw_materials
228,249,2024-02,486313.08249405137,raw_materials
228,249,2024-03,398809.77051250153,raw_materials
228,249,2024-04,472774.5237038851,raw_materials
228,249,2024-06,452672.307692442,raw_materials
228,249,2024-07,319054.99046498834,raw_materials
228,249,2024-08,464843.40576040256,raw_materials
228,249,2024-09,89821.62592336378,raw_materials
228,249,2024-10,138192.28808861534,raw_materials
228,249,2024-11,70352.28000974213,raw_materials
228,250,2023-02,196398.64884346895,raw_materials
228,250,2023-03,224904.78036026692,raw_materials
228,250,2023-04,172107.06429825316,raw_materials
228,250,2023-06,422931.8791183682,raw_materials
228,250,2023-07,210538.99701211517,raw_materials
228,250,2023-08,176420.52935932134,raw_materials
228,250,2023-09,294213.2374212118,raw_materials
228,250,2023-10,113415.90123864319,raw_materials
228,250,2023-11,410988.64133931784,raw_materials
228,250,2024-01,83547.78965589686,raw_materials
228,250,2024-02,494099.1214702328,raw_materials
228,250,2024-04,397510.1461834958,raw_materials
228,250,2024-05,139422.0566903776,raw_materials
228,250,2024-06,52484.95270562108,raw_materials
228,250,2024-07,416957.6428046754,raw_materials
228,250,2024-08,368085.8047314277,raw_materials
228,250,2024-09,378053.22561844427,raw_materials
228,250,2024-10,397071.6560086756,raw_materials
228,250,2024-11,83320.09328034066,raw_materials
228,250,2024-12,211309.57784492266,raw_materials
229,249,2023-02,102141.07678630837,raw_materials
229,249,2023-05,438396.5416440171,raw_materials
229,249,2023-06,330484.1570724011,raw_materials
229,249,2023-07,198904.11118369215,raw_materials
229,249,2023-08,78601.25762871063,raw_materials
229,249,2023-09,189942.044772048,raw_materials
229,249,2023-10,196332.49491203617,raw_materials
229,249,2023-11,378322.78025212884,raw_materials
229,249,2023-12,336900.8621098459,raw_materials
229,249,2024-01,449245.73415934696,raw_materials
229,249,2024-04,262496.7163228772,raw_materials
229,249,2024-05,103817.41067223577,raw_materials
229,249,2024-06,370960.15425034775,raw_materials
229,249,2024-09,392353.27187760384,raw_materials
229,249,2024-10,302574.73890627327,raw_materials
229,249,2024-11,396935.23097955243,raw_materials
229,249,2024-12,272208.0183639758,raw_materials
229,250,2023-01,285229.7732218973,raw_materials
229,250,2023-02,242393.45826134735,raw_materials
229,250,2023-03,61438.60703484283,raw_materials
229,250,2023-04,98551.142146987,raw_materials
229,250,2023-05,64143.133559030415,raw_materials
229,250,2023-06,336384.68506870116,raw_materials
229,250,2023-07,191460.19148434701,raw_materials
229,250,2023-11,278856.81102411624,raw_materials
229,250,2023-12,458404.91326674185,raw_materials
229,250,2024-03,162181.50311699373,raw_materials
229,250,2024-04,234672.31536603338,raw_materials
229,250,2024-05,389998.0123443719,raw_materials
229,250,2024-06,152959.17447123013,raw_materials
229,250,2024-07,84640.95942295685,raw_materials
229,250,2024-08,180388.15381119563,raw_materials
229,250,2024-09,122549.579264302,raw_materials
229,250,2024-10,468363.94355415786,raw_materials
229,250,2024-11,413654.17080398765,raw_materials
230,249,2023-01,335031.6904296906,raw_materials
230,249,2023-02,442157.265584473,raw_materials
230,249,2023-03,411652.4346046015,raw_materials
230,249,2023-04,133956.52649871612,raw_materials
230,249,2023-05,451651.54932049,raw_materials
230,249,2023-06,292704.0088620428,raw_materials
230,249,2023-08,413348.0698238281,raw_materials
230,249,2023-09,453241.08496557194,raw_materials
230,249,2023-10,193101.56373733876,raw_materials
230,249,2023-11,99523.36603745454,raw_materials
230,249,2023-12,152570.82314387377,raw_materials
230,249,2024-01,242198.50488181534,raw_materials
230,249,2024-02,418106.6446651219,raw_materials
230,249,2024-03,437328.7624653545,raw_materials
230,249,2024-04,53128.458739035814,raw_materials
230,249,2024-05,279836.28615990456,raw_materials
230,249,2024-06,237834.95141695056,raw_materials
230,249,2024-07,149948.5147118286,raw_materials
230,249,2024-10,103939.41530015727,raw_materials
230,249,2024-11,201926.82713163257,raw_materials
230,249,2024-12,474309.3667606336,raw_materials
230,250,2023-01,195441.31940933986,raw_materials
230,250,2023-02,283455.77978451474,raw_materials
230,250,2023-04,366358.53150283004,raw_materials
230,250,2023-05,213633.3210706823,raw_materials
230,250,2023-06,487301.9372244323,raw_materials
230,250,2023-08,483101.28272395005,raw_materials
230,250,2023-09,163302.03312141387,raw_materials
230,250,2023-10,273761.82765157346,raw_materials
230,250,2023-11,185395.23941754634,raw_materials
230,250,2023-12,178178.22246986043,raw_materials
230,250,2024-01,66599.12630953976,raw_materials
230,250,2024-02,324303.95029095357,raw_materials
230,250,2024-04,276205.5604529877,raw_materials
230,250,2024-05,73165.4380624952,raw_materials
230,250,2024-06,175390.90890647515,raw_materials
230,250,2024-08,458719.64868499414,raw_materials
230,250,2024-09,157802.8508001376,raw_materials
230,250,2024-10,115202.6924410504,raw_materials
230,250,2024-11,270253.74212490337,raw_materials
230,250,2024-12,493542.7043497703,raw_materials
231,249,2023-01,158924.87218017518,raw_materials
231,249,2023-03,352460.99633264536,raw_materials
231,249,2023-05,392728.8268979229,raw_materials
231,249,2023-06,156936.89479657984,raw_materials
231,249,2023-12,377697.3568753368,raw_materials
231,249,2024-01,215502.40972366396,raw_materials
231,249,2024-02,334537.62376711075,raw_materials
231,249,2024-03,335088.36984240264,raw_materials
231,249,2024-04,291098.60783364135,raw_materials
231,249,2024-05,90630.39652448375,raw_materials
231,249,2024-07,425886.12301515706,raw_materials
231,249,2024-08,194351.02923728112,raw_materials
231,249,2024-09,133933.32967993442,raw_materials
231,249,2024-10,68348.81369964377,raw_materials
231,250,2023-01,315901.8244347088,raw_materials
231,250,2023-02,354903.9628290271,raw_materials
231,250,2023-03,57464.52301753527,raw_materials
231,250,2023-04,280441.87623467646,raw_materials
231,250,2023-06,151923.09883907207,raw_materials
231,250,2023-07,340327.7556842524,raw_materials
231,250,2023-08,128464.89305224615,raw_materials
231,250,2023-09,360921.9821461097,raw_materials
231,250,2023-10,224030.90583524184,raw_materials
231,250,2023-11,471528.49493153056,raw_materials
231,250,2024-01,111884.42486569696,raw_materials
231,250,2024-03,203479.85797261633,raw_materials
231,250,2024-04,101063.08455826508,raw_materials
231,250,2024-05,466112.12822535326,raw_materials
231,250,2024-06,444802.70902144146,raw_materials
231,250,2024-07,166073.73247182003,raw_materials
231,250,2024-08,346992.82071538054,raw_materials
231,250,2024-10,417749.99009054713,raw_materials
231,250,2024-11,299840.365219758,raw_materials
231,250,2024-12,288342.7602602029,raw_materials
232,249,2023-01,158833.53090520325,raw_materials
232,249,2023-02,91896.24551265466,raw_materials
232,249,2023-03,453747.09107899707,raw_materials
232,249,2023-05,455188.1257234987,raw_materials
232,249,2023-06,334895.6557729706,raw_materials
232,249,2023-07,202563.40597191532,raw_materials
232,249,2023-08,207144.3085756974,raw_materials
232,249,2023-09,376680.0554916077,raw_materials
232,249,2023-10,453699.6169786597,raw_materials
232,249,2023-11,449188.89091930276,raw_materials
232,249,2023-12,400943.99563593074,raw_materials
232,249,2024-01,338914.2407694295,raw_materials
232,249,2024-02,87862.98424777196,raw_materials
232,249,2024-05,122732.9213425762,raw_materials
232,249,2024-06,454349.3848371857,raw_materials
232,249,2024-07,322893.0768468155,raw_materials
232,249,2024-11,54138.67322748334,raw_materials
232,249,2024-12,95662.19428971445,raw_materials
232,250,2023-02,348575.7960986251,raw_materials
232,250,2023-03,52277.71273079841,raw_materials
232,250,2023-05,122363.6231378744,raw_materials
232,250,2023-06,296930.20521496376,raw_materials
232,250,2023-08,361352.83896171197,raw_materials
232,250,2023-09,343382.5667761702,raw_materials
232,250,2023-11,150921.1892572519,raw_materials
232,250,2023-12,370480.64960639115,raw_materials
232,250,2024-01,156762.08937356004,raw_materials
232,250,2024-02,196429.8641716705,raw_materials
232,250,2024-03,385921.13230311085,raw_materials
232,250,2024-04,342334.8045712466,raw_materials
232,250,2024-05,432150.53472238005,raw_materials
232,250,2024-06,345925.8015351545,raw_materials
232,250,2024-07,305738.87150096224,raw_materials
232,250,2024-08,92153.64552264161,raw_materials
232,250,2024-09,215472.11137674507,raw_materials
232,250,2024-12,169341.06545677647,raw_materials
233,249,2023-01,159795.33952058761,raw_materials
233,249,2023-02,487854.7496386005,raw_materials
233,249,2023-03,226893.97610004217,raw_materials
233,249,2023-04,451420.949829701,raw_materials
233,249,2023-05,334012.3816987683,raw_materials
233,249,2023-06,407665.0865937418,raw_materials
233,249,2023-07,276186.69189733645,raw_materials
233,249,2023-08,309606.7480818616,raw_materials
233,249,2023-09,271632.96221848874,raw_materials
233,249,2023-10,137859.34450912004,raw_materials
233,249,2023-11,375103.4518676774,raw_materials
233,249,2024-02,176347.56309838512,raw_materials
233,249,2024-04,60942.18489415423,raw_materials
233,249,2024-05,340462.53315822553,raw_materials
233,249,2024-06,129699.80573317202,raw_materials
233,249,2024-07,473206.36295881146,raw_materials
233,249,2024-09,479267.8596511643,raw_materials
233,249,2024-12,461688.97559920186,raw_materials
233,250,2023-01,216571.41511494998,raw_materials
233,250,2023-02,56955.47743799034,raw_materials
233,250,2023-03,467743.3531644764,raw_materials
233,250,2023-05,242682.86674279143,raw_materials
233,250,2023-06,484994.6685696513,raw_materials
233,250,2023-07,483628.98969016375,raw_materials
233,250,2024-01,433854.25496031204,raw_materials
233,250,2024-02,182502.00143131355,raw_materials
233,250,2024-03,223293.97787086637,raw_materials
233,250,2024-08,433011.5021825856,raw_materials
233,250,2024-09,192614.90232032494,raw_materials
233,250,2024-10,126271.73600874162,raw_materials
234,249,2023-01,300560.5681062576,raw_materials
234,249,2023-03,471269.6483723514,raw_materials
234,249,2023-04,363213.4085037378,raw_materials
234,249,2023-05,306527.5265402142,raw_materials
234,249,2023-06,93729.42219684584,raw_materials
234,249,2023-07,326753.2520146264,raw_materials
234,249,2023-08,495524.2325469185,raw_materials
234,249,2023-09,113037.80685643581,raw_materials
234,249,2023-12,283248.3435636815,raw_materials
234,249,2024-01,444817.88236757996,raw_materials
234,249,2024-02,383345.877989392,raw_materials
234,249,2024-04,363657.08344787057,raw_materials
234,249,2024-06,366117.8377941992,raw_materials
234,249,2024-08,211771.01804888982,raw_materials
234,249,2024-10,182116.329919022,raw_materials
234,249,2024-11,414212.5199653311,raw_materials
234,249,2024-12,414551.02760563133,raw_materials
234,250,2023-01,440182.54336104664,raw_materials
234,250,2023-02,460958.2486504121,raw_materials
234,250,2023-03,280104.079487422,raw_materials
234,250,2023-04,275682.33260923985,raw_materials
234,250,2023-05,409232.8305350488,raw_materials
234,250,2023-06,342483.76884999435,raw_materials
234,250,2023-07,365885.0947659665,raw_materials
234,250,2023-08,408106.7012462455,raw_materials
234,250,2023-09,450502.4038179048,raw_materials
234,250,2023-11,202097.82058319112,raw_materials
234,250,2023-12,219012.3286879748,raw_materials
234,250,2024-01,92291.87292839105,raw_materials
234,250,2024-02,310226.0634482783,raw_materials
234,250,2024-03,66174.02320853394,raw_materials
234,250,2024-04,259519.10815960707,raw_materials
234,250,2024-05,294190.08561840944,raw_materials
234,250,2024-06,178943.56345772799,raw_materials
234,250,2024-07,315874.96725605486,raw_materials
234,250,2024-09,63725.11247257224,raw_materials
234,250,2024-10,66806.68493714649,raw_materials
234,250,2024-11,420170.2522968462,raw_materials
234,250,2024-12,212085.7886350683,raw_materials
235,249,2023-01,107177.23069334816,raw_materials
235,249,2023-02,285009.46702466195,raw_materials
235,249,2023-03,396497.09889437485,raw_materials
235,249,2023-04,147119.46237357944,raw_materials
235,249,2023-06,330300.7141185501,raw_materials
235,249,2023-08,88406.35924719559,raw_materials
235,249,2023-09,73256.77452587346,raw_materials
235,249,2023-10,289109.58420566656,raw_materials
235,249,2023-11,293285.8047245479,raw_materials
235,249,2023-12,336843.4556741929,raw_materials
235,249,2024-01,376741.1001751977,raw_materials
235,249,2024-02,489133.4357581406,raw_materials
235,249,2024-03,282335.1567355379,raw_materials
235,249,2024-04,195330.41282356068,raw_materials
235,249,2024-05,407833.78764591663,raw_materials
235,249,2024-06,171874.51306793338,raw_materials
235,249,2024-07,247537.13931753626,raw_materials
235,249,2024-09,85305.37160401969,raw_materials
235,249,2024-10,61407.83453695588,raw_materials
235,249,2024-11,483191.78660506627,raw_materials
235,249,2024-12,426191.0542304926,raw_materials
235,250,2023-01,363188.3927421641,raw_materials
235,250,2023-02,234028.82498642144,raw_materials
235,250,2023-04,127982.4440318806,raw_materials
235,250,2023-05,120396.66920198873,raw_materials
235,250,2023-06,162609.30417406792,raw_materials
235,250,2023-07,297151.9991177542,raw_materials
235,250,2023-08,371568.16521502804,raw_materials
235,250,2023-09,347088.8195229791,raw_materials
235,250,2023-10,175970.2536256743,raw_materials
235,250,2023-12,479689.37629843736,raw_materials
235,250,2024-01,382053.61251309584,raw_materials
235,250,2024-02,299459.32363013027,raw_materials
235,250,2024-03,325274.3358054585,raw_materials
235,250,2024-04,238820.02809250547,raw_materials
235,250,2024-05,161478.94527552085,raw_materials
235,250,2024-06,210187.7053930677,raw_materials
235,250,2024-07,391030.7497089661,raw_materials
235,250,2024-08,56477.06988339014,raw_materials
235,250,2024-09,102232.6882281123,raw_materials
235,250,2024-10,70701.18890978873,raw_materials
235,250,2024-11,68327.96104353656,raw_materials
235,250,2024-12,434957.26280495327,raw_materials
236,249,2023-01,366646.03672101063,raw_materials
236,249,2023-03,263378.22308929637,raw_materials
236,249,2023-04,94025.37229295066,raw_materials
236,249,2023-05,271227.1438025746,raw_materials
236,249,2023-07,263062.29685125453,raw_materials
236,249,2023-09,127940.84145950683,raw_materials
236,249,2023-11,245233.24215708787,raw_materials
236,249,2024-02,229327.13047881806,raw_materials
236,249,2024-03,327132.5441234974,raw_materials
236,249,2024-04,335792.1428904397,raw_materials
236,249,2024-06,70386.80439742003,raw_materials
236,249,2024-08,218575.67658191206,raw_materials
236,249,2024-09,331636.96207140636,raw_materials
236,249,2024-10,276411.31636103947,raw_materials
236,249,2024-11,435420.428534745,raw_materials
236,249,2024-12,346412.1342285253,raw_materials
236,250,2023-01,123320.49218664336,raw_materials
236,250,2023-02,81755.93633019342,raw_materials
236,250,2023-03,339088.675192842,raw_materials
236,250,2023-04,61930.08974372981,raw_materials
236,250,2023-05,313599.0115730585,raw_materials
236,250,2023-06,473103.6086412309,raw_materials
236,250,2023-07,308963.3800441455,raw_materials
236,250,2023-08,224676.46679293487,raw_materials
236,250,2023-09,339479.69829905895,raw_materials
236,250,2023-10,256213.8007211825,raw_materials
236,250,2023-11,295527.5551921707,raw_materials
236,250,2023-12,473659.16394943633,raw_materials
236,250,2024-01,223746.18701034843,raw_materials
236,250,2024-02,482535.7537207614,raw_materials
236,250,2024-03,457407.7888802287,raw_materials
236,250,2024-04,138106.0106551834,raw_materials
236,250,2024-05,81212.58539382445,raw_materials
236,250,2024-06,95350.100619842,raw_materials
236,250,2024-07,58199.82154319738,raw_materials
236,250,2024-09,92499.33234016778,raw_materials
236,250,2024-10,357353.0480373606,raw_materials
236,250,2024-12,82034.89180710305,raw_materials
237,249,2023-01,193539.0336321926,raw_materials
237,249,2023-02,430193.88993625453,raw_materials
237,249,2023-03,60472.371081121644,raw_materials
237,249,2023-04,416510.8171650211,raw_materials
237,249,2023-07,176834.64864802995,raw_materials
237,249,2023-08,103174.17242974532,raw_materials
237,249,2023-09,363531.7244138678,raw_materials
237,249,2023-10,333024.2810509478,raw_materials
237,249,2023-11,444862.40608717385,raw_materials
237,249,2023-12,380781.9697117486,raw_materials
237,249,2024-01,411566.41867318185,raw_materials
237,249,2024-02,176915.55765708792,raw_materials
237,249,2024-03,129847.79470087527,raw_materials
237,249,2024-04,387776.63823838625,raw_materials
237,249,2024-05,413075.6326702688,raw_materials
237,249,2024-06,495727.313900303,raw_materials
237,249,2024-07,235677.95461014193,raw_materials
237,249,2024-08,217408.1386067524,raw_materials
237,249,2024-09,399385.8323338986,raw_materials
237,249,2024-10,203361.59311385802,raw_materials
237,249,2024-11,468840.7965216041,raw_materials
237,249,2024-12,436285.7383293553,raw_materials
237,250,2023-01,243047.31231875825,raw_materials
237,250,2023-02,387891.9805061738,raw_materials
237,250,2023-03,389544.29333810706,raw_materials
237,250,2023-04,96405.74097616968,raw_materials
237,250,2023-05,456148.808005805,raw_materials
237,250,2023-06,277363.5676015357,raw_materials
237,250,2023-07,421905.85974848375,raw_materials
237,250,2023-08,194022.32046377528,raw_materials
237,250,2023-09,452985.4528232902,raw_materials
237,250,2023-10,225140.7554303734,raw_materials
237,250,2023-11,54876.94316613426,raw_materials
237,250,2024-01,457421.88938866864,raw_materials
237,250,2024-02,91079.00455376011,raw_materials
237,250,2024-03,193691.1369156867,raw_materials
237,250,2024-04,477527.8851728622,raw_materials
237,250,2024-06,477773.21612190024,raw_materials
237,250,2024-07,308047.04965547874,raw_materials
237,250,2024-08,334326.7454764097,raw_materials
237,250,2024-09,251800.4848902439,raw_materials
237,250,2024-10,181944.84726412903,raw_materials
237,250,2024-12,197899.04541646218,raw_materials
238,249,2023-01,352633.30523466726,raw_materials
238,249,2023-02,388568.538246956,raw_materials
238,249,2023-03,406210.5696766318,raw_materials
238,249,2023-04,405328.1642575493,raw_materials
238,249,2023-05,91042.74637191067,raw_materials
238,249,2023-06,272489.13711616164,raw_materials
238,249,2023-07,75901.44200748992,raw_materials
238,249,2023-08,297287.997045681,raw_materials
238,249,2023-09,248688.72561801967,raw_materials
238,249,2023-10,449466.8822412349,raw_materials
238,249,2023-11,207911.7556484354,raw_materials
238,249,2023-12,102680.15739242264,raw_materials
238,249,2024-03,114346.25692377613,raw_materials
238,249,2024-04,392679.7842728625,raw_materials
238,249,2024-05,328198.12849231745,raw_materials
238,249,2024-06,95505.20425525561,raw_materials
238,249,2024-08,87848.06275174885,raw_materials
238,249,2024-09,365436.109156604,raw_materials
238,249,2024-10,82743.35286388709,raw_materials
238,249,2024-11,419837.0266806603,raw_materials
238,249,2024-12,367809.0022204233,raw_materials
238,250,2023-01,86606.95128885489,raw_materials
238,250,2023-02,88176.97133833636,raw_materials
238,250,2023-04,493987.81032552896,raw_materials
238,250,2023-05,218421.85809025416,raw_materials
238,250,2023-07,216788.96618010092,raw_materials
238,250,2023-08,415759.8052658762,raw_materials
238,250,2023-09,476261.8598227364,raw_materials
238,250,2023-10,493700.4787202919,raw_materials
238,250,2023-11,389020.1833665237,raw_materials
238,250,2023-12,219316.8134889121,raw_materials
238,250,2024-03,87575.32251440093,raw_materials
238,250,2024-05,399716.1121673466,raw_materials
238,250,2024-07,301281.9123811123,raw_materials
238,250,2024-08,240899.90416113933,raw_materials
238,250,2024-09,457859.4732926312,raw_materials
238,250,2024-11,100038.8670377681,raw_materials
239,249,2023-01,271681.29693088663,raw_materials
239,249,2023-02,55109.14014533858,raw_materials
239,249,2023-03,260897.28889735683,raw_materials
239,249,2023-04,75336.4740568268,raw_materials
239,249,2023-05,103468.06232063237,raw_materials
239,249,2023-08,102886.8110496972,raw_materials
239,249,2023-10,342144.6359522286,raw_materials
239,249,2023-11,385720.1956694405,raw_materials
239,249,2023-12,312515.9442937218,raw_materials
239,249,2024-01,482977.64681354386,raw_materials
239,249,2024-02,218691.76078566682,raw_materials
239,249,2024-04,178570.43882683734,raw_materials
239,249,2024-05,440869.6076852571,raw_materials
239,249,2024-06,150618.12733375368,raw_materials
239,249,2024-07,483450.1427482751,raw_materials
239,249,2024-09,55469.51361041735,raw_materials
239,249,2024-10,486445.4720184376,raw_materials
239,249,2024-11,69421.96037775924,raw_materials
239,250,2023-01,451014.401164132,raw_materials
239,250,2023-02,287465.499088835,raw_materials
239,250,2023-03,496834.15825368516,raw_materials
239,250,2023-04,83208.45413092949,raw_materials
239,250,2023-05,299234.42798059434,raw_materials
239,250,2023-06,486186.1410285945,raw_materials
239,250,2023-07,285394.02987656696,raw_materials
239,250,2023-08,333229.38716086815,raw_materials
239,250,2023-09,363086.9100430777,raw_materials
239,250,2023-10,254543.47914549796,raw_materials
239,250,2023-11,332401.1360378286,raw_materials
239,250,2023-12,312941.4403653951,raw_materials
239,250,2024-01,455521.10472094506,raw_materials
239,250,2024-02,70450.87115365604,raw_materials
239,250,2024-03,176433.43531650363,raw_materials
239,250,2024-04,477685.1678344514,raw_materials
239,250,2024-05,450618.70275091234,raw_materials
239,250,2024-06,255045.5387535708,raw_materials
239,250,2024-07,329059.6690106915,raw_materials
239,250,2024-08,174821.5323415097,raw_materials
239,250,2024-09,134654.5218756926,raw_materials
239,250,2024-10,258664.28222299198,raw_materials
239,250,2024-11,209008.50261172376,raw_materials
239,250,2024-12,312645.2503328924,raw_materials
240,249,2023-01,84980.58663424317,raw_materials
240,249,2023-02,488477.6634497749,raw_materials
240,249,2023-03,493794.83501582127,raw_materials
240,249,2023-04,364172.7713088853,raw_materials
240,249,2023-05,291243.3648548542,raw_materials
240,249,2023-06,189287.4273288475,raw_materials
240,249,2023-08,416207.7588681269,raw_materials
240,249,2023-09,358129.0276492457,raw_materials
240,249,2023-10,123177.62270520108,raw_materials
240,249,2023-11,459917.2330222291,raw_materials
240,249,2023-12,420141.75931542605,raw_materials
240,249,2024-01,477409.9609813658,raw_materials
240,249,2024-02,376573.778774762,raw_materials
240,249,2024-03,326036.8381711054,raw_materials
240,249,2024-04,238209.3663307785,raw_materials
240,249,2024-06,469727.81750930595,raw_materials
240,249,2024-07,439728.75027518376,raw_materials
240,249,2024-08,70348.40154778524,raw_materials
240,249,2024-10,61865.1385237634,raw_materials
240,249,2024-12,219408.51509512233,raw_materials
240,250,2023-01,414748.9988518248,raw_materials
240,250,2023-02,494274.258191725,raw_materials
240,250,2023-03,117687.60099658769,raw_materials
240,250,2023-04,317358.8219084608,raw_materials
240,250,2023-06,221400.8854839597,raw_materials
240,250,2023-08,486461.4790165714,raw_materials
240,250,2023-09,428953.5154110689,raw_materials
240,250,2023-10,427247.91712001205,raw_materials
240,250,2023-11,260911.92190773663,raw_materials
240,250,2023-12,236668.77605194933,raw_materials
240,250,2024-01,173033.1823688178,raw_materials
240,250,2024-02,75368.9734929172,raw_materials
240,250,2024-04,439125.06931477395,raw_materials
240,250,2024-05,415805.4541085349,raw_materials
240,250,2024-06,499872.9529787588,raw_materials
240,250,2024-07,498486.5766832574,raw_materials
240,250,2024-08,299944.2675211823,raw_materials
240,250,2024-09,396044.33683122974,raw_materials
240,250,2024-10,475144.5784470926,raw_materials
240,250,2024-11,432341.3258048352,raw_materials
249,241,2023-02,96783.98747066337,raw_materials
249,241,2023-07,151646.91653372525,raw_materials
249,241,2023-08,64873.04209090365,raw_materials
249,241,2023-10,287593.777359855,raw_materials
249,241,2023-11,193667.1513017376,raw_materials
249,241,2023-12,91733.55748593493,raw_materials
249,241,2024-01,211359.1847895813,raw_materials
249,241,2024-02,196894.62492363187,raw_materials
249,241,2024-03,126703.93386886694,raw_materials
249,241,2024-04,60660.549893899835,raw_materials
249,241,2024-05,211324.7628100559,raw_materials
249,241,2024-08,170483.07924402418,raw_materials
249,242,2023-03,238525.9657686226,raw_materials
249,242,2023-04,170444.14530023822,raw_materials
249,242,2023-08,260089.00508600584,raw_materials
249,242,2023-09,179014.8464691111,raw_materials
249,242,2023-10,181453.2523145543,raw_materials
249,242,2023-12,266696.47271775315,raw_materials
249,242,2024-01,138940.3738773472,raw_materials
249,242,2024-02,66184.111681673,raw_materials
249,242,2024-06,37771.32260460152,raw_materials
249,242,2024-07,233887.05903187714,raw_materials
249,242,2024-08,197483.57886543547,raw_materials
249,242,2024-09,220101.53738679035,raw_materials
249,242,2024-10,87500.3236074059,raw_materials
249,242,2024-11,66820.29840842783,raw_materials
249,242,2024-12,33927.05973032812,raw_materials
249,243,2023-01,124658.64087778119,raw_materials
249,243,2023-04,189277.77545075092,raw_materials
249,243,2023-08,135905.8921769277,raw_materials
249,243,2023-09,148118.22894640686,raw_materials
249,243,2023-11,274122.84751331207,raw_materials
249,243,2024-02,124028.9760962911,raw_materials
249,243,2024-03,168777.1620731489,raw_materials
249,243,2024-05,241586.31344010864,raw_materials
249,243,2024-06,137066.55122674294,raw_materials
249,243,2024-07,197963.40906152583,raw_materials
249,243,2024-08,262838.2013616212,raw_materials
249,243,2024-11,286370.56838756334,raw_materials
249,244,2023-01,69709.83985084025,raw_materials
